source	target	pvalue	threshold
HUXLEY, DR. HORATIO	RADIUS/JARED CORBO	1.9958628322897716e-31	4.757852431019942e-10
GUARDIAN V/JAMES MACDONALD HUDSON CLONE	SASQUATCH II	1.9958628322897716e-31	4.757852431019942e-10
PSYLOCKE/ELISABETH BETSY BRADDOCK 	THUNDERBIRD III/NEAL SHAARA	1.9963709471534464e-31	4.757852431019942e-10
STARSHINE II/BRANDY CLARK	TORPEDO III/BROCK JONES	1.997290402016674e-31	4.757852431019942e-10
ALEXANDER, CARRIE	SUB-MARINER/NAMOR MACKENZIE	2.205634651311727e-31	4.757852431019942e-10
GHOST RIDER II/JOHNNY BLAZE	GHOST RIDER III/DAN KETCH	2.334572732590802e-31	4.757852431019942e-10
CANNONBALL II/SAM GUTHRIE 	S'YM	2.3777843269161556e-31	4.757852431019942e-10
MAGIK/ILLYANA RASPUTINA	NIGHTCRAWLER/KURT WAGNER 	2.5137386842524953e-31	4.757852431019942e-10
FORGOTTEN ONE/GILGAMESH [ETERNAL]	IKARIS/IKE HARRIS [ETERNAL]	2.5635038935598383e-31	4.757852431019942e-10
CLARKE, GENERAL JEREMY	RADIUS/JARED CORBO	2.6183427133463036e-31	4.757852431019942e-10
EMPATH/MANUEL ALFONSO RODRIGO DE LA ROCHA	JETSTREAM/HAROUD IBN-SALLAH AL-RASHYD	2.729244092100471e-31	4.757852431019942e-10
COTTONMOUTH II	FER DE LANCE/TERESA	2.729244092100471e-31	4.757852431019942e-10
DRAX/ARTHUR DOUGLAS	STARFOX/EROS	2.842449770964558e-31	4.757852431019942e-10
CALIBAN/	THUNDERBIRD II/JAMES PROUDSTAR	2.9124641052355952e-31	4.757852431019942e-10
BRIGHTWIND	SUNSPOT/ROBERTO DACOSTA 	2.9671802958769956e-31	4.757852431019942e-10
BLACK RACER/	FER DE LANCE/TERESA	3.0524098591852197e-31	4.757852431019942e-10
AMPHIBIAN/KINGLEY RICE	GOLDEN ARCHER II/WYATT MCDONALD	3.087301920152621e-31	4.757852431019942e-10
KAFKA, DR. ASHLEY	VERMIN/EDWARD WHELAN	3.153287241910218e-31	4.757852431019942e-10
CAPTAIN MARVEL III/GENIS-VELL	JONES, MARLO CHANDLER	3.3057591403585016e-31	4.757852431019942e-10
MCCOY, EDNA ANDREWS	MCCOY, NORTON	3.5848386444338367e-31	4.757852431019942e-10
MARTHA	SOPHIE	3.5848386444338367e-31	4.757852431019942e-10
DAYDREAMER/CATHERINE MORANIS	MINDSINGER/GREGOR	3.5848386444338367e-31	4.757852431019942e-10
BLESSING, MORGANA	WONG	3.6480454898072398e-31	4.757852431019942e-10
MIRAGE II/DANIELLE MOONSTAR 	S'YM	3.716635615084516e-31	4.757852431019942e-10
BAZIN, PHILLIPPE	POWELL, GRACE	3.8251322658574696e-31	4.757852431019942e-10
S'YM	SUNSPOT/ROBERTO DACOSTA 	4.017484691912573e-31	4.757852431019942e-10
LEEDS, BETTY BRANT	URICH, BEN	4.18806585921717e-31	4.757852431019942e-10
LYNNE, MONICA	QUEEN DIVINE JUSTICE/CHANTE GIOVANNI BROWN	4.396492004933606e-31	4.757852431019942e-10
CROSSBONES/BROCK BING RUMLOW	MOTHER NIGHT/SUSAN SCARBO	4.448344084078071e-31	4.757852431019942e-10
BROWN, ABE	BYRD, NATHANIEL ALEXANDER BLACKBYRD	4.488076753273629e-31	4.757852431019942e-10
BOOMER/TABITHA SMITH	MADDICKS, ARTHUR ARTIE	4.563679493410288e-31	4.757852431019942e-10
MCKEEVER, TINY	OSBORN, LIZ ALLAN	5.015951040088586e-31	4.757852431019942e-10
HUDSON, HEATHER	MANBOT/BERNIE LACHENAY	5.161350617382166e-31	4.757852431019942e-10
CANNONBALL II/SAM GUTHRIE 	CYCLOPS/SCOTT SUMMERS 	5.2134805628590355e-31	4.757852431019942e-10
HERCULES [GREEK GOD]	WONDER MAN/SIMON WILLIAMS 	5.2168892013088095e-31	4.757852431019942e-10
LINK	NOM	5.23196658595355e-31	4.757852431019942e-10
IONELLO, JASON	LEEDS, BETTY BRANT	5.455406022676386e-31	4.757852431019942e-10
CENTURY	RECORDER II	5.876516586330157e-31	4.757852431019942e-10
KANE, MARCY/KAINA	WHITMAN, DEBRA	6.315913850326186e-31	4.757852431019942e-10
CORSAIR	NIGHTCRAWLER/KURT WAGNER 	6.400835953325779e-31	4.757852431019942e-10
GAUNTLET	HARDRIVE	6.480575010817156e-31	4.757852431019942e-10
BLITZIANA	HIGH EVOLUTIONARY/HERBERT EDGAR WYNDHAM	6.674573703425925e-31	4.757852431019942e-10
CALIBAN/	FAMINE/AUTUMN ROLFSON	6.837599851677697e-31	4.757852431019942e-10
NOVA/RICHARD RIDER	RIDER, GLORIA	6.881595371754462e-31	4.757852431019942e-10
KA-ZAR/KEVIN PLUNDER	ZIRA	6.881595371754462e-31	4.757852431019942e-10
ANACONDA/BLANCHE SITZNSKI	FER DE LANCE/TERESA	7.0516832309870085e-31	4.757852431019942e-10
BRUTO THE STRONGMAN/	CANNONBALL/JACK PULVER	7.061281421217622e-31	4.757852431019942e-10
HECTOR II	PARIS	7.101852539504511e-31	4.757852431019942e-10
BLESSING, MORGANA	RINTRAH	7.134679133387545e-31	4.757852431019942e-10
BEAST/HENRY &HANK& P. MCCOY 	CAPTAIN AMERICA	7.24215744628072e-31	4.757852431019942e-10
ICEMAN/ROBERT BOBBY DRAKE	SKIDS/SALLY BLEVINS	7.275156276936277e-31	4.757852431019942e-10
MAXIMUS [INHUMAN]	TIMBERIUS	7.5280057044292745e-31	4.757852431019942e-10
LEONUS/LIONUS [INHUMAN]	MAXIMUS [INHUMAN]	7.5280057044292745e-31	4.757852431019942e-10
QUICKSILVER/PIETRO MAXIMOFF	WONDER MAN/SIMON WILLIAMS 	7.645008223865026e-31	4.757852431019942e-10
MACTAGGERT, MOIRA KINROSS	PSYLOCKE/ELISABETH BETSY BRADDOCK 	7.820149942476265e-31	4.757852431019942e-10
HILDEGARDE [ASGARDIAN]	HOGUN [ASGARDIAN]	8.12238246395481e-31	4.757852431019942e-10
FANDRAL [ASGARDIAN]	HILDEGARDE [ASGARDIAN]	8.12238246395481e-31	4.757852431019942e-10
DAREDEVIL/MATT MURDOCK	GLADIATOR/MELVIN POTTER	8.425332753188833e-31	4.757852431019942e-10
D.O.A.	WHITE QUEEN/EMMA FROST	8.520346055664934e-31	4.757852431019942e-10
SPEEDBALL/ROBBIE BALDWIN	TURBO II (A)/MICHIKO MUSASHI	8.698070369893176e-31	4.757852431019942e-10
ATLAS	MINERVA [KREE]	9.156585414441807e-31	4.757852431019942e-10
STACY, GWEN	THOMPSON, EUGENE FLASH	9.239640065951783e-31	4.757852431019942e-10
POLARIS/LORNA DANE	WOLFSBANE/RAHNE SINCLAIR	9.92390690315428e-31	4.757852431019942e-10
RATTLER	ROCK PYTHON	1.0229583663237335e-30	4.757852431019942e-10
BOOMSLANG/	RATTLER	1.0229583663237335e-30	4.757852431019942e-10
COLOSSUS II/PETER RASPUTIN 	CORSAIR	1.0263369827703882e-30	4.757852431019942e-10
MYSTIQUE/RAVEN DARKHOLME/MALLORY BRICKMAN/B. BYRON BIGGS/RONNIE	POLARIS/LORNA DANE	1.0536398173278812e-30	4.757852431019942e-10
MAN-BEAST	URSULA, LADY	1.0896496944811175e-30	4.757852431019942e-10
MAN-BEAST	VERMIN, LADY	1.0896496944811175e-30	4.757852431019942e-10
BUSHMASTER II/QUINCY MCIVER	COBRA/KLAUS VORHEES	1.0957762595380264e-30	4.757852431019942e-10
FIRELORD/PYREUS KRIL [XANTAREAN]	NEBULA	1.0991780175659777e-30	4.757852431019942e-10
AMPHIBIAN/KINGLEY RICE	WHIZZER II/STANLEY STEWART	1.1115288062700777e-30	4.757852431019942e-10
NOVA/RICHARD RIDER	SPHINX	1.1620963758685536e-30	4.757852431019942e-10
BRUTO THE STRONGMAN/	GAMBONNO, ERNESTO	1.2608536067455888e-30	4.757852431019942e-10
BRUTO THE STRONGMAN/	GAMBONNO, LUIGI	1.2608536067455888e-30	4.757852431019942e-10
FALLEN | MUTANT X-VERSE/WARREN KENNETH WORTHINGTON III 	SUMMERS, SCOTT III | MUTANT X-VERSE	1.2728342512776434e-30	4.757852431019942e-10
KINGO SUNEN [ETERNAL]	MAKKARI/MIKE KHARY/INVISIBLE MAN/ADAM CLAYTON/JAKE CURTISS/MICHAEL	1.280190444299507e-30	4.757852431019942e-10
CHAMBER/JONOTHON STARSMORE	LEECH	1.3362889549836362e-30	4.757852431019942e-10
GAMBIT/REMY LEBEAU 	NIGHTCRAWLER/KURT WAGNER 	1.3889059341076036e-30	4.757852431019942e-10
SPIDER-MAN/PETER PARKER	STACY, CAPT. GEORGE	1.3910098502843509e-30	4.757852431019942e-10
FITZROY, TREVOR	JINX	1.4398212222367734e-30	4.757852431019942e-10
FITZROY, TREVOR	SCORCH II	1.4398212222367734e-30	4.757852431019942e-10
JUSTICE II/VANCE ASTROVIK 	TIMESLIP/RINA PATEL	1.5148046211930788e-30	4.757852431019942e-10
NIGHTHAWK/KYLE RICHMOND	WHIZZER II/STANLEY STEWART	1.5190341598629988e-30	4.757852431019942e-10
BOOMER/TABITHA SMITH	COPYCAT/VANESSA	1.592335449453902e-30	4.757852431019942e-10
BLAIRE, CARTER	DAZZLER II/ALLISON BLAIRE	1.6951385046684446e-30	4.757852431019942e-10
COACHWHIP	FER DE LANCE/TERESA	1.8309306946563532e-30	4.757852431019942e-10
BOWEN, FATHER MICHAEL	NALES, DET. REBECCA RUSTY	1.881587015628086e-30	4.757852431019942e-10
ADAMS, NICOLE NIKKI	ZURI	1.881587015628086e-30	4.757852431019942e-10
FIRESTAR/ANGELICA JONES 	TAI II	1.896478348449496e-30	4.757852431019942e-10
LOCKLIN, GENERAL MERRIWETHER	STARSHINE II/BRANDY CLARK	1.9007573376379127e-30	4.757852431019942e-10
BLACK FOX/ROBERT W. PAINE	MR. JUSTICE/TIMOTHY CARNEY	1.97166125443861e-30	4.757852431019942e-10
SISTER AGONY	SISTER PLEASURE/SCARLET	1.97166125443861e-30	4.757852431019942e-10
EFFIGY/LT. VELMAX/JACOB SCOTT [SKRULL]	MR. JUSTICE/TIMOTHY CARNEY	1.97166125443861e-30	4.757852431019942e-10
BRIGHTSWORD/CARTER DYAM	VARUA/MIRA	1.97166125443861e-30	4.757852431019942e-10
BLOODSTORM | MUTANT X-VERSE/ORORO MUNROE 	MAGNETO | MUTANT X-VERSE	1.9979041057610776e-30	4.757852431019942e-10
BROWN, MINDY MCPHERSON	PROWLER/HOBIE BROWN	1.9979041057610776e-30	4.757852431019942e-10
MOCKINGBIRD/DR. BARBARA BOBBI MORSE/HUNTRESS	WASP/JANET VAN DYNE PYM	2.0240274403878127e-30	4.757852431019942e-10
LILANDRA NERAMANI [SHI'AR]	SIKORSKY	2.065196518323162e-30	4.757852431019942e-10
DEATHWATCH/STEPHAN LORDS	GHOST RIDER III/DAN KETCH	2.0807993960395895e-30	4.757852431019942e-10
BIG MAN/FREDERICK FOSWELL	JAMESON, J. JONAH	2.0969303301173734e-30	4.757852431019942e-10
HOLDEN, DR. SAMUEL	SERSI/SYLVIA	2.1174632428517134e-30	4.757852431019942e-10
WATSON, KRISTY	WATSON-PARKER, MARY JANE	2.1785113697587177e-30	4.757852431019942e-10
NAGAN, DR. ARTHUR	RUBY	2.2667071351449207e-30	4.757852431019942e-10
MORGAN, JERROLD JERRY	RUBY	2.2667071351449207e-30	4.757852431019942e-10
BATTLESTAR/LEMAR HOSKINS	USAGENT/CAPTAIN JOHN WALKER/JACK DANIELS	2.351076863212041e-30	4.757852431019942e-10
THING/BENJAMIN J. GRIMM 	WINGFOOT, WYATT	2.4553446945482065e-30	4.757852431019942e-10
BEETLE/ABNER RONALD JENKINS	HAWK	2.4963640011411412e-30	4.757852431019942e-10
FU MANCHU	SUEE, FAH LO	2.555728013376685e-30	4.757852431019942e-10
WILD CHILD/KYLE GIBNEY	WINDSHEAR/COLIN ASHWORTH HUME	2.6113011741774403e-30	4.757852431019942e-10
BUCKY/BUCKY BARNES	UNION JACK/LORD MONTGOMERY FALSWORTH	2.6920317141465527e-30	4.757852431019942e-10
JOCASTA	VISION 	2.710555222190266e-30	4.757852431019942e-10
SCHEMER/RICHARD FISK	SPIDER-MAN/PETER PARKER	2.78979916845532e-30	4.757852431019942e-10
FORGE	WILD CHILD/KYLE GIBNEY	2.8605715565542377e-30	4.757852431019942e-10
BLACK PANTHER/T'CHALLA	QUEEN DIVINE JUSTICE/CHANTE GIOVANNI BROWN	3.0212976185807474e-30	4.757852431019942e-10
CORRIGAN, ARCHIBALD ARCHIE	TYGER TIGER/JESSAN HOAN	3.2022402960394844e-30	4.757852431019942e-10
BLACK PANTHER/T'CHALLA	VIBRAXAS/N'KANO	3.2244713739478106e-30	4.757852431019942e-10
DR. SPECTRUM/JOSEPH LEDGER	NIGHTHAWK/KYLE RICHMOND	3.2928876941463244e-30	4.757852431019942e-10
FORGE	PSYLOCKE/ELISABETH BETSY BRADDOCK 	3.432430622237701e-30	4.757852431019942e-10
CHEN	POWELL	3.584589081099989e-30	4.757852431019942e-10
BEACH, GINGER	BEACH, SPIDER	3.584589081099989e-30	4.757852431019942e-10
MALICE V/NAKIA	OKOYE	3.60482868258911e-30	4.757852431019942e-10
KINGPIN/WILSON FISK	SPIDER-MAN/PETER PARKER	3.67160181015555e-30	4.757852431019942e-10
CARGIL/JOANNA CARGIL	VOGHT, AMELIA	3.685317043275256e-30	4.757852431019942e-10
MOONDRAGON/HEATHER DOUGLAS	THANOS	3.807417688646814e-30	4.757852431019942e-10
CALIBAN/	SUNSPOT/ROBERTO DACOSTA 	3.929466006738634e-30	4.757852431019942e-10
MOONDRAGON/HEATHER DOUGLAS	ÁGAMORA	4.13940952939434e-30	4.757852431019942e-10
GARGOYLE II/ISAAC CHRISTIANS	ICEMAN/ROBERT BOBBY DRAKE	4.188220140301181e-30	4.757852431019942e-10
NEBULA	STARFOX/EROS	4.502487496437219e-30	4.757852431019942e-10
CORSAIR	WOLVERINE/LOGAN 	4.5785824454611474e-30	4.757852431019942e-10
CARTER, PEGGY	O'BRIEN, MICHAEL	4.593077447242784e-30	4.757852431019942e-10
LEWIS, DEVON	SPIDER-MAN CLONE/BEN REILLY	4.804023790356609e-30	4.757852431019942e-10
BROWN, LAURA	JONES, GABE	4.906915062105725e-30	4.757852431019942e-10
ROGUE /	STRONG GUY/GUIDO CAROSELLA	5.0012059188423815e-30	4.757852431019942e-10
GAIA	PENANCE/MONET ST. CROIX	5.0462302572805456e-30	4.757852431019942e-10
FIREBIRD/BONITA JUAREZ	TIGRA/GREER NELSON	5.048377607363169e-30	4.757852431019942e-10
KATZENBERG, NICK	SPIDER-MAN/PETER PARKER	5.286976356064971e-30	4.757852431019942e-10
BUSHMASTER II/QUINCY MCIVER	SIDEWINDER/SETH VOELKER	5.3958827772148846e-30	4.757852431019942e-10
ACHILLES II/HELMUT	AJAX	5.3958827772148846e-30	4.757852431019942e-10
MORLAK, MARIS	SHINSKI, PROFESSOR WLADYSLAV	5.4920193075050485e-30	4.757852431019942e-10
KALE, JENNIFER	MAN-THING/THEODORE TED SALLIS	5.765570046387309e-30	4.757852431019942e-10
GARTH, DONNA	ZOMBIE/SIMON GARTH	5.929144780938656e-30	4.757852431019942e-10
BLACK RACER/	PUFF ADDER	5.929144780938656e-30	4.757852431019942e-10
NORRISS, SISTER BARBARA DENTON	WONG	6.3077922317790525e-30	4.757852431019942e-10
MAN-KILLER/KATRINA LUISA VAN HORN	SCREAMING MIMI/MELISSA GOLD	6.38805890970455e-30	4.757852431019942e-10
BANNER, BETTY ROSS TALBOT	ULYSSES II	6.520132745066302e-30	4.757852431019942e-10
MADDICKS, ARTHUR ARTIE	MARVEL GIRL/JEAN GREY SUMMERS	6.568094330827054e-30	4.757852431019942e-10
LADY LARK/LINDA LEWIS	SHAPE	6.991906428095091e-30	4.757852431019942e-10
BYRD, SEN. HARRINGTON	HOGAN, VIRGINIA PEPPER POTTS	7.4943462731115e-30	4.757852431019942e-10
TALISMAN II/ELIZABETH TWOYOUNGMEN	WILD CHILD/KYLE GIBNEY	7.828187201446556e-30	4.757852431019942e-10
HAVOK/ALEX SUMMERS 	SUMMERS, SCOTT III | MUTANT X-VERSE	7.878492895512207e-30	4.757852431019942e-10
AURIC/	SILVER	7.88664501775444e-30	4.757852431019942e-10
HARVEST/CHI LO	MINDSINGER/GREGOR	7.88664501775444e-30	4.757852431019942e-10
HARRIS, EDDIE	QUINN, PAMELA	7.88664501775444e-30	4.757852431019942e-10
HARRIS, EDDIE	JONES, MAGGIE	7.88664501775444e-30	4.757852431019942e-10
RED GUARDIAN V	VOSTOK	7.931800861496284e-30	4.757852431019942e-10
CHONDU	RUBY	7.931800861496284e-30	4.757852431019942e-10
QUICKSILVER/PIETRO MAXIMOFF	TRITON	8.162403930446636e-30	4.757852431019942e-10
ICEMAN/ROBERT BOBBY DRAKE	WOLVERINE/LOGAN 	8.420685303209373e-30	4.757852431019942e-10
CAT III/SHEN KUEI	SHANG-CHI	8.47551769894156e-30	4.757852431019942e-10
BLACK PANTHER/T'CHALLA	SWORDSMAN/JACQUES DUCQUESNE	8.653127840097907e-30	4.757852431019942e-10
COTTONMOUTH II	PUFF ADDER	9.265613661152321e-30	4.757852431019942e-10
BEAST/HENRY &HANK& P. MCCOY 	SKIDS/SALLY BLEVINS	9.426341201190802e-30	4.757852431019942e-10
CARGIL/JOANNA CARGIL	UNUSCIONE	9.783670182390679e-30	4.757852431019942e-10
HSU, CHEN	MANDARIN	9.828842644051167e-30	4.757852431019942e-10
SILVERCLAW/LA GARRA ARGENTADO/MARIA DE GUADALUPE SANTIAGO	TRIATHLON/DELROY GARRETT JR.	9.844744868967626e-30	4.757852431019942e-10
FIRESTAR/ANGELICA JONES 	TIMESLIP/RINA PATEL	1.018610482025984e-29	4.757852431019942e-10
FU MANCHU	RESTON, CLIVE	1.0285534130843793e-29	4.757852431019942e-10
NAMORITA/NITA PRENTISS [ATLANTEAN]	TURBO II (A)/MICHIKO MUSASHI	1.0303709367332838e-29	4.757852431019942e-10
CARLISLE, PHILLIP	CLOAK/TYRONE JOHNSON	1.057729753597183e-29	4.757852431019942e-10
ALVAREZ, FELIX	ZIMMER, ABE	1.0585451829540109e-29	4.757852431019942e-10
STRYFE	SUMMERS, NATHAN CHRISTOPHER CHARLES	1.0611789798784234e-29	4.757852431019942e-10
MAGUS	PIP/PRINCE GOFERN	1.0971513589330099e-29	4.757852431019942e-10
ARBOGAST, BAMBI	PEARSON, MARCY	1.1013289105991046e-29	4.757852431019942e-10
SPIDER-MAN/PETER PARKER	STACY, ARTHUR	1.1268664229704679e-29	4.757852431019942e-10
BLIND AL/ALTHEA	EXPEDITER II/ZOE CULLODEN	1.1328137502704436e-29	4.757852431019942e-10
NOVA/RICHARD RIDER	TAI II	1.1562369092344086e-29	4.757852431019942e-10
CARRADINE, JESSICA JESSE	LEWIS, SHIRLEY WASHINGTON	1.1649011212915009e-29	4.757852431019942e-10
STACY, GWEN	WATSON-PARKER, MARY JANE	1.1832097396539856e-29	4.757852431019942e-10
CALIBAN/	SUMMERS, NATHAN CHRISTOPHER CHARLES	1.2203424150033847e-29	4.757852431019942e-10
BLACK MAMBA/TANYA SEALY	BUSHMASTER II/QUINCY MCIVER	1.2411348644378208e-29	4.757852431019942e-10
D'ANGELO, LIEUTENANT JAMES	WHITE TIGER/HECTOR AYALA	1.2411348644378208e-29	4.757852431019942e-10
BLOB/FRED J. DUKES	TOAD/MORTIMER TOYNBEE	1.283732958618597e-29	4.757852431019942e-10
DR. OCTOPUS/OTTO OCTAVIUS	PARKER, MAY	1.2931325782680922e-29	4.757852431019942e-10
MEGGAN	WOLFSBANE/RAHNE SINCLAIR	1.358693528581511e-29	4.757852431019942e-10
ANT-MAN/DR. HENRY J. PYM	CRYSTAL [INHUMAN]	1.3674091033424688e-29	4.757852431019942e-10
CENTURY	IRON MAN/TONY STARK 	1.3733587943675322e-29	4.757852431019942e-10
PSYLOCKE/ELISABETH BETSY BRADDOCK 	STRONG GUY/GUIDO CAROSELLA	1.3796979607986918e-29	4.757852431019942e-10
HARKNESS, AGATHA	SCARLET WITCH/WANDA MAXIMOFF	1.4165568637318168e-29	4.757852431019942e-10
FIRESTAR/ANGELICA JONES 	GEE/ALEX POWER	1.4173594967140593e-29	4.757852431019942e-10
EXODUS/BENNET DUPARIS	SCANNER II	1.4243537793783358e-29	4.757852431019942e-10
DIAMONDHEAD/DYKER	POWERHOUSE/RIEG DAVAN	1.4643324228957823e-29	4.757852431019942e-10
SHAMAN/MICHAEL TWOYOUNGMAN	WITCHFIRE	1.5659611083989704e-29	4.757852431019942e-10
FERAL/MARIA CALLASANTOS	GIDEON	1.5752862902177018e-29	4.757852431019942e-10
BULLSEYE II/BENJAMIN POINDEXTER	DAREDEVIL/MATT MURDOCK	1.6751023284910096e-29	4.757852431019942e-10
FANDRAL [ASGARDIAN]	HILDY [ASGARDIAN]	1.692004782074026e-29	4.757852431019942e-10
HILDY [ASGARDIAN]	HOGUN [ASGARDIAN]	1.692004782074026e-29	4.757852431019942e-10
JACKAL/MILES WARREN	SPIDER-MAN/PETER PARKER	1.8415099238917217e-29	4.757852431019942e-10
PROFESSOR X/CHARLES FRANCIS XAVIER 	WOLFSBANE/RAHNE SINCLAIR	1.8772561127046232e-29	4.757852431019942e-10
ARAGORN	NORRISS, SISTER BARBARA DENTON	1.8958667685361274e-29	4.757852431019942e-10
CHINA DOLL	JOYBOY	1.971386734771377e-29	4.757852431019942e-10
LOGA II	RIGER	1.971386734771377e-29	4.757852431019942e-10
FERRO2	JOYBOY	1.971386734771377e-29	4.757852431019942e-10
JOYBOY	SCATTERBRAIN	1.971386734771377e-29	4.757852431019942e-10
JOYBOY	WAXWORK	1.971386734771377e-29	4.757852431019942e-10
JOYBOY	THUG	1.971386734771377e-29	4.757852431019942e-10
JOYBOY	RINGTOSS	1.971386734771377e-29	4.757852431019942e-10
BODYBAG	JOYBOY	1.971386734771377e-29	4.757852431019942e-10
KRISTOFF/KRISTOFF VERNARD	THING/BENJAMIN J. GRIMM 	2.0240516766976595e-29	4.757852431019942e-10
CALIBAN/	SHATTERSTAR II/GAVEEDRA SEVEN/BENJAMIN RUSSELL	2.0261560297813666e-29	4.757852431019942e-10
CANNONBALL II/SAM GUTHRIE 	ROGUE /	2.058969388106275e-29	4.757852431019942e-10
CYCLOPS/SCOTT SUMMERS 	MASTERMIND/JASON WYNGARDE	2.1152016124630718e-29	4.757852431019942e-10
SNOWBIRD/NARYA/ANNE MCKENZIE THOMPSON	TALISMAN II/ELIZABETH TWOYOUNGMEN	2.263347034416997e-29	4.757852431019942e-10
BUCKY/BUCKY BARNES	SUB-MARINER/NAMOR MACKENZIE	2.2827356492901913e-29	4.757852431019942e-10
ANT-MAN II/SCOTT HARRIS LANG	KRISTOFF/KRISTOFF VERNARD	2.342963215980948e-29	4.757852431019942e-10
MCGRILL, MARY	RETREAD	2.379038096243933e-29	4.757852431019942e-10
CAPTAIN HAWK	NIGHTHAWK/KYLE RICHMOND	2.3814031349203643e-29	4.757852431019942e-10
CHARCOAL/CHARLIE BURLINGAME/CHARLES COLE	MAN-KILLER/KATRINA LUISA VAN HORN	2.393056574915174e-29	4.757852431019942e-10
JAMESON, J. JONAH	STACY, CAPT. GEORGE	2.4170623151739006e-29	4.757852431019942e-10
CAPTAIN MARVEL III/GENIS-VELL	JONES, RICHARD MILHOUSE RICK	2.5118565584210534e-29	4.757852431019942e-10
JONES, LORRAINE LORRY	JONES, NELL	2.5631596307701927e-29	4.757852431019942e-10
JONES, DANIEL DANNY	JONES, NELL	2.5631596307701927e-29	4.757852431019942e-10
JONES, NELL	JONES, TAMMY ANNE	2.5631596307701927e-29	4.757852431019942e-10
MR. JUSTICE/TIMOTHY CARNEY	PIXIE/ [ETERNAL]	2.5631596307701927e-29	4.757852431019942e-10
GENII/JASON KIMBALL	MINDSINGER/GREGOR	2.5631596307701927e-29	4.757852431019942e-10
DILLON, BERNIE	DOVER, DONNA-LEE	2.5631596307701927e-29	4.757852431019942e-10
MOONDRAGON/HEATHER DOUGLAS	NORRISS, SISTER BARBARA DENTON	2.6089245728626433e-29	4.757852431019942e-10
ANT-MAN/DR. HENRY J. PYM	PHARAOH RAMA-TUT	2.700427908407654e-29	4.757852431019942e-10
LEONUS/LIONUS [INHUMAN]	TIMBERIUS	2.7753492157194896e-29	4.757852431019942e-10
DAZZLER II/ALLISON BLAIRE	GATEWAY	3.076424355246841e-29	4.757852431019942e-10
COLON, CHERYL	POWELL, GRACE	3.172410278916184e-29	4.757852431019942e-10
HULK/DR. ROBERT BRUCE BANNER 	ROCK/SAMUEL JOHN ROCK LAROQUETTE	3.172545411086554e-29	4.757852431019942e-10
DRAKE, FRANKLIN	KING, HANNIBAL/HENRY KAGLE	3.283068444146666e-29	4.757852431019942e-10
FORGE	GAMBIT/REMY LEBEAU 	3.515437112389069e-29	4.757852431019942e-10
SERSI/SYLVIA	SHE-HULK/JENNIFER WALTERS	3.633322988834586e-29	4.757852431019942e-10
STUART, DR. ALISTAIRE	THOMAS, COMMANDER DAI	3.651286998396405e-29	4.757852431019942e-10
SANDMAN/WILLIAM BAKER/SYLVESTER MANN/FLINT MARKO	SILVER SABLE	3.6594463678265864e-29	4.757852431019942e-10
AMPHIBIAN/KINGLEY RICE	POWER PRINCESS/ZARDA	3.942725835690927e-29	4.757852431019942e-10
JOCASTA	WASP/JANET VAN DYNE PYM	3.979856967541744e-29	4.757852431019942e-10
CAPTAIN MARVEL II/MONICA RAMBEAU	TIGRA/GREER NELSON	4.1322868995924825e-29	4.757852431019942e-10
ROBERTSON, MARTHA	SPIDER-MAN/PETER PARKER	4.1631122456588354e-29	4.757852431019942e-10
NIGHT THRASHER/DUANE TAYLOR	ROSEN, WALTER	4.1995928018944215e-29	4.757852431019942e-10
LOCKLIN, GENERAL MERRIWETHER	ROM, SPACEKNIGHT	4.2242471744820493e-29	4.757852431019942e-10
JACKAL/MILES WARREN	SPIDERCIDE	4.3043327638442005e-29	4.757852431019942e-10
MARRS(-PAYNE), PHOEBE	NAMORITA/NITA PRENTISS [ATLANTEAN]	4.3500883987583947e-29	4.757852431019942e-10
GRANT, GLORIA GLORY	LEEDS, BETTY BRANT	4.9109544282350884e-29	4.757852431019942e-10
FAIRMONT, HANNAH	THOR/DR. DONALD BLAKE/SIGURD JARLSON II/JAKE OLSON/LOREN OLSON 	4.911900644720888e-29	4.757852431019942e-10
CANCER/JACK KLEVENO	VIRGO/ELAINE MCLAUGHLIN	5.149819870431675e-29	4.757852431019942e-10
BRONA	MAGNIR	5.149819870431675e-29	4.757852431019942e-10
MANH, COY LEONG XUI	MANH, COY NGA	5.149819870431675e-29	4.757852431019942e-10
KANNOR, ORLANDO	TSO, JASON	5.149819870431675e-29	4.757852431019942e-10
BUX	JAM/JASMINE ARCHER	5.149819870431675e-29	4.757852431019942e-10
ST. CROIX, CLAUDETTE	ST. CROIX, NICOLE	5.149819870431675e-29	4.757852431019942e-10
SISTER DEATH	SISTER DREAM	5.149819870431675e-29	4.757852431019942e-10
JAM/JASMINE ARCHER	MARITA	5.149819870431675e-29	4.757852431019942e-10
KANNOR, ORLANDO	MASTER PROGRAMMER	5.149819870431675e-29	4.757852431019942e-10
LIFEFORCE	SPYNE	5.149819870431675e-29	4.757852431019942e-10
RITTER, DEBORAH 	RITTER, DONALD	5.149819870431675e-29	4.757852431019942e-10
BUX	MARITA	5.149819870431675e-29	4.757852431019942e-10
LEFT-WINGER/HECTOR LENNOX	RIGHT-WINGER/JEROME JOHNSON	5.149819870431675e-29	4.757852431019942e-10
